,0,ADR
17085,78.35197,110.0
17086,106.12622,110.0
17087,63.61882,100.0
17088,78.35197,110.0
17089,106.126205,110.0
17090,106.126205,110.0
17091,51.487602,110.0
17092,134.9348,192.6
17093,134.9348,140.4
17094,196.23093,234.0
17095,134.9348,149.4
17096,161.0481,149.4
17097,179.15674,110.0
17098,103.03503,73.37
17099,104.63492,119.85
17100,111.58592,116.1
17101,103.93393,118.8
17102,122.97658,129.86
17103,66.48379,143.0
17104,73.05812,129.0
17105,103.03503,190.0
17106,114.887955,143.0
17107,114.887955,129.0
17108,100.04327,129.0
17109,103.214806,80.75
17110,117.65675,168.3
17111,115.243164,168.3
17112,66.48379,243.9
17113,122.97658,168.3
17114,66.05794,207.9
17115,122.97658,207.9
17116,114.887955,143.1
17117,92.676056,143.1
17118,134.93481,159.3
17119,103.04361,143.1
17120,118.34027,143.1
17121,198.15027,150.45
17122,107.91724,135.9
17123,106.59726,143.1
17124,97.07551,162.0
17125,68.976974,162.0
17126,32.505898,143.1
17127,140.35023,143.1
17128,64.11728,162.0
17129,77.94122,162.0
17130,60.19073,150.45
17131,56.19467,143.1
17132,60.19073,129.6
17133,97.91707,143.1
17134,91.03054,162.0
17135,44.390575,110.0
17136,42.824886,168.3
17137,42.824886,160.0
17138,42.824886,149.4
17139,100.694244,212.1
17140,104.135735,143.1
17141,65.35045,109.65
17142,65.35045,122.83
17143,104.24138,126.9
17144,93.560196,80.75
17145,43.33613,177.3
17146,125.26718,129.54
17147,43.33613,169.0
17148,125.26718,75.0
17149,46.76345,85.5
17150,46.76346,75.0
17151,46.76346,127.38
17152,46.76345,127.38
17153,46.76345,95.0
17154,46.76345,85.0
17155,46.76345,85.0
17156,46.76345,85.0
17157,46.76345,144.9
17158,46.76345,143.1
17159,46.76345,129.6
17160,46.76345,129.6
17161,46.76345,149.4
17162,46.76345,143.1
17163,46.76345,59.0
17164,46.76345,184.0
17165,46.76345,59.0
17166,46.76345,184.0
17167,46.76345,62.0
17168,46.76345,62.0
17169,59.372,62.0
17170,125.26718,62.0
17171,122.69708,62.0
17172,46.76345,62.0
17173,46.76345,62.0
17174,46.76345,62.0
17175,46.76345,62.0
17176,46.76345,62.0
17177,46.76345,62.0
17178,46.76345,62.0
17179,46.76345,62.0
17180,46.76345,62.0
17181,46.76345,62.0
17182,24.275019,62.0
17183,118.83948,62.0
17184,114.789505,62.0
17185,96.01271,62.0
17186,96.01271,62.0
17187,24.275017,89.0
17188,44.584167,184.0
17189,123.46658,150.15
17190,24.275017,62.0
17191,123.46658,62.0
17192,96.01271,62.0
17193,59.705276,62.0
17194,96.01271,62.0
17195,24.275017,62.0
17196,96.01271,62.0
17197,24.275017,62.0
17198,44.584167,62.0
17199,123.46658,62.0
17200,62.147045,95.0
17201,48.352234,168.3
17202,59.255295,159.3
17203,163.69711,113.4
17204,113.66736,113.4
17205,97.49965,95.0
17206,138.70923,95.0
17207,65.634155,159.3
17208,100.45181,95.0
17209,85.366714,159.3
17210,58.469357,113.4
17211,56.179535,85.0
17212,81.73581,113.4
17213,115.950356,95.0
17214,72.81396,113.4
17215,13.336975,95.0
17216,18.0015,95.0
17217,89.28367,159.3
17218,107.843666,129.6
17219,82.981735,95.0
17220,18.0015,119.85
17221,18.0015,220.73
17222,73.92502,141.5
17223,64.29263,118.8
17224,108.96743,213.3
17225,54.473335,129.6
17226,65.30117,149.4
17227,82.981735,137.28
17228,73.92502,108.8
17229,2.0161035,107.59
17230,18.0015,159.0
17231,73.92502,159.3
17232,55.961185,126.9
17233,110.06368,65.0
17234,13.336975,65.0
17235,13.336975,118.0
17236,64.29263,125.4
17237,121.74718,95.4
17238,18.0015,65.0
17239,13.336975,65.0
17240,82.981735,65.0
17241,82.981735,120.0
17242,-1.8293421,149.4
17243,18.0015,95.4
17244,18.0015,126.9
17245,18.0015,95.4
17246,84.79007,65.0
17247,56.147945,65.0
17248,18.0015,65.0
17249,85.24574,65.0
17250,73.04257,120.0
17251,86.929436,149.0
17252,218.11948,65.0
17253,103.5499,65.0
17254,85.637115,120.0
17255,85.637115,168.3
17256,110.31633,65.0
17257,113.216,65.0
17258,116.78771,95.4
17259,62.524544,95.4
17260,62.524544,65.0
17261,62.524544,65.0
17262,62.524544,65.0
17263,62.524544,65.0
17264,62.524544,95.4
17265,62.524544,119.7
17266,119.30336,65.0
17267,183.44363,159.0
17268,116.78771,154.5
17269,62.524544,118.2
17270,62.524544,210.03
17271,62.524544,134.1
17272,62.524544,132.77
17273,62.524544,132.77
17274,62.524544,157.5
17275,121.1656,143.55
17276,62.524544,168.3
17277,62.524544,96.0
17278,62.524548,96.0
17279,62.524548,96.0
17280,68.952965,96.0
17281,62.524544,96.0
17282,62.524544,96.0
17283,62.524544,96.0
17284,116.78771,180.0
17285,178.98769,259.0
17286,116.78771,168.3
17287,170.08374,96.0
17288,118.47757,96.0
17289,170.08374,96.0
17290,183.05238,96.0
17291,110.7585,96.0
17292,177.30244,96.0
17293,77.497284,149.0
17294,90.69445,96.0
17295,101.52585,96.0
17296,89.60184,96.0
17297,106.318016,96.0
17298,67.10672,135.9
17299,67.10672,96.0
17300,111.90686,96.0
17301,64.503624,96.0
17302,109.44907,168.3
17303,120.86737,202.05
17304,43.325714,168.3
17305,52.28408,207.9
17306,109.941376,129.0
17307,120.392654,207.9
17308,60.332474,197.7
17309,66.78978,161.5
17310,113.15628,195.53
17311,76.37718,117.2
17312,112.2765,146.2
17313,66.72809,149.4
17314,157.83672,143.1
17315,105.62414,139.14
17316,53.783615,145.8
17317,80.88149,145.8
17318,50.19807,146.96
17319,104.252785,129.6
17320,100.86417,146.96
17321,112.2741,119.0
17322,110.93084,90.0
17323,99.566826,129.7
17324,111.0509,129.0
17325,82.726135,89.1
17326,166.73494,104.64
17327,108.501785,149.0
17328,102.81733,89.1
17329,48.19278,135.9
17330,113.79597,164.0
17331,51.52738,149.0
17332,89.05562,201.6
17333,48.19278,152.1
17334,105.54114,127.33
17335,100.37371,116.1
17336,108.501785,127.33
17337,66.562675,162.0
17338,65.08077,149.4
17339,111.99417,125.1
17340,118.07122,119.0
17341,111.99417,149.4
17342,52.474857,127.2
17343,72.2003,140.4
17344,111.99417,251.5
17345,111.99417,99.0
17346,55.809097,119.0
17347,111.99417,98.1
17348,111.99417,129.0
17349,31.3831,81.0
17350,31.3831,99.0
17351,31.3831,98.1
17352,42.410397,164.0
17353,58.673542,125.1
17354,58.673542,99.0
17355,63.536762,135.9
17356,63.536762,111.2
17357,19.826778,107.1
17358,19.826778,149.4
17359,58.673542,107.1
17360,58.673542,98.1
17361,19.826778,140.2
17362,58.673542,107.1
17363,58.673542,107.1
17364,63.536762,152.1
17365,19.826778,107.1
17366,19.826778,107.1
17367,19.826778,105.0
17368,45.56955,105.0
17369,31.3831,105.0
17370,31.3831,2.0
17371,72.794975,107.0
17372,31.3831,107.0
17373,58.673542,107.0
17374,63.536762,107.0
17375,19.826775,75.0
17376,19.826778,75.0
17377,31.3831,107.0
17378,58.673542,107.0
17379,53.37015,75.0
17380,58.673542,107.0
17381,19.826778,107.0
17382,19.826778,107.0
17383,31.3831,75.0
17384,58.673542,75.0
17385,58.673542,75.0
17386,63.536762,75.0
17387,19.826778,105.0
17388,19.826778,105.0
17389,58.673542,106.0
17390,63.536762,105.0
17391,58.673542,107.0
17392,19.826778,107.0
17393,31.3831,75.0
17394,31.3831,75.0
17395,65.89682,105.0
17396,66.562675,107.0
17397,52.474854,107.0
17398,109.12347,107.0
17399,58.673542,75.0
17400,63.536762,75.0
17401,19.826778,105.0
17402,19.826778,107.0
17403,19.826778,107.0
17404,19.826778,107.0
17405,31.3831,75.0
17406,63.536762,75.0
17407,63.536762,107.0
17408,58.673542,107.0
17409,19.826778,107.0
17410,19.826778,75.0
17411,32.631466,105.0
17412,31.3831,105.0
17413,102.12839,133.2
17414,58.673542,135.9
17415,31.3831,98.1
17416,31.3831,112.59
17417,45.56955,107.0
17418,58.673542,107.0
17419,32.631466,75.0
17420,19.826778,75.0
17421,19.826778,75.0
17422,63.536762,75.0
17423,63.536762,105.0
17424,17.05051,107.0
17425,19.826778,107.0
17426,19.826778,107.0
17427,31.3831,75.0
17428,31.3831,75.0
17429,31.3831,107.0
17430,61.377556,105.0
17431,31.3831,156.6
17432,42.410397,107.0
17433,58.673542,105.0
17434,31.3831,105.0
17435,54.284737,75.0
17436,58.673542,107.0
17437,19.826778,107.0
17438,19.826775,75.0
17439,31.383108,75.0
17440,16.933353,107.0
17441,16.933353,107.0
17442,16.933353,86.0
17443,16.933353,75.0
17444,16.933353,75.0
17445,16.933353,105.0
17446,117.845184,105.0
17447,113.34297,105.0
17448,66.7881,135.9
17449,16.933353,105.0
17450,16.933353,2.0
17451,109.99552,107.0
17452,16.933353,105.0
17453,16.933353,107.0
17454,110.042206,107.0
17455,53.519093,75.0
17456,16.933353,75.0
17457,16.933353,105.0
17458,16.933353,95.0
17459,16.933353,95.0
17460,76.782295,95.0
17461,16.933353,95.0
17462,16.933353,95.0
17463,16.933353,95.0
17464,16.933353,119.0
17465,108.20857,119.0
17466,16.933353,106.4
17467,16.933353,95.0
17468,137.51448,95.0
17469,136.73961,164.0
17470,62.18158,95.0
17471,56.541374,95.0
17472,127.82908,131.2
17473,117.63731,119.85
17474,108.43113,95.0
17475,121.62648,95.0
17476,82.21263,95.0
17477,128.27773,95.0
17478,113.591064,139.0
17479,121.62648,95.0
17480,49.912846,95.0
17481,101.91591,95.0
17482,83.27542,95.0
17483,75.711624,154.0
17484,105.73892,95.0
17485,82.12752,95.0
17486,79.069885,191.31
17487,125.4932,193.92
17488,186.20554,85.0
17489,127.11951,75.0
17490,124.8181,129.0
17491,186.20554,149.4
17492,60.515236,149.4
17493,104.63174,154.0
17494,64.79558,136.89
17495,126.45784,115.2
17496,53.14752,149.4
17497,115.98323,154.0
17498,52.933426,188.0
17499,120.03163,116.1
17500,54.095142,103.46
17501,64.551346,122.31
17502,64.55135,177.3
17503,64.55135,135.9
17504,64.551346,115.23
17505,59.046806,168.3
17506,64.551346,226.5
17507,64.551346,128.99
17508,56.368248,130.61
17509,61.69989,226.5
17510,63.73047,111.35
17511,65.12178,129.0
17512,111.73463,85.0
17513,61.69989,0.0
17514,61.69989,97.71
17515,196.66425,112.59
17516,61.69989,94.25
17517,179.40344,154.0
17518,152.10347,97.71
17519,71.34598,75.0
17520,109.03731,75.0
17521,39.82911,75.0
17522,63.17787,75.0
17523,63.17787,126.9
17524,107.96298,75.0
17525,63.17787,75.0
17526,39.82911,95.0
17527,74.99708,100.0
17528,134.15285,119.85
17529,48.40473,115.6
17530,48.40473,126.36
17531,119.751686,100.0
17532,179.5981,100.0
17533,48.40473,169.52
17534,48.404736,100.0
17535,48.404736,279.2
17536,48.40473,187.28
17537,48.40473,169.0
17538,48.40473,118.09
17539,48.40473,59.0
17540,48.40473,106.2
17541,48.40473,106.2
17542,48.40473,125.1
17543,48.40473,106.2
17544,48.40473,59.0
17545,48.40473,139.0
17546,48.40473,105.0
17547,48.40473,62.0
17548,48.40473,62.0
17549,48.40473,174.0
17550,48.40473,234.0
17551,48.40473,62.0
17552,48.40473,62.0
17553,48.40473,62.0
17554,48.40473,62.0
17555,48.40473,62.0
17556,108.26623,62.0
17557,108.26623,62.0
17558,118.39367,62.0
17559,48.40473,62.0
17560,48.40473,62.0
17561,48.40473,62.0
17562,48.40473,62.0
17563,48.40473,62.0
17564,58.122005,62.0
17565,66.26894,62.0
17566,108.266235,62.0
17567,108.266235,62.0
17568,66.26894,62.0
17569,63.37329,62.0
17570,108.26623,62.0
17571,108.26623,62.0
17572,65.344894,62.0
17573,91.50907,62.0
17574,55.668068,139.5
17575,91.50907,139.5
17576,79.93316,132.84
17577,89.129,62.0
17578,93.45929,62.0
17579,55.668068,62.0
17580,55.668068,62.0
17581,105.79009,62.0
17582,93.45929,120.9
17583,63.541367,106.2
17584,55.668068,139.5
17585,55.668068,139.5
17586,56.095013,106.2
17587,56.095013,115.5
17588,56.095013,139.5
17589,56.095013,139.5
17590,56.095013,100.8
17591,64.83782,131.4
17592,54.087807,100.3
17593,124.959366,131.4
17594,106.08894,131.0
17595,107.17095,108.8
17596,124.959366,137.7
17597,106.08894,100.3
17598,124.959366,100.3
17599,106.088936,101.15
17600,42.49822,137.7
17601,93.73387,111.35
17602,67.488014,100.3
17603,106.49975,100.3
17604,93.73387,100.3
17605,181.8857,100.3
17606,161.25146,100.3
17607,67.488014,100.3
17608,93.73387,100.3
17609,61.94321,114.04
17610,61.94321,114.04
17611,56.044678,195.0
17612,18.41706,110.0
17613,18.41706,132.3
17614,27.500978,195.0
17615,80.239586,110.0
17616,27.500978,195.0
17617,27.500978,110.0
17618,18.41706,95.0
17619,44.005043,140.4
17620,18.41706,117.9
17621,18.41706,159.3
17622,27.500978,140.4
17623,27.500978,224.1
17624,87.40471,216.45
17625,102.64819,117.9
17626,61.94321,140.4
17627,61.94321,160.0
17628,61.94321,160.0
17629,86.5091,106.2
17630,104.2452,95.0
17631,61.94322,95.0
17632,61.94321,120.0
17633,56.044678,110.0
17634,18.41706,120.0
17635,18.41706,120.0
17636,27.500978,95.0
17637,27.500978,80.0
17638,61.94321,95.0
17639,61.94321,95.0
17640,114.49017,120.0
17641,18.41706,120.0
17642,18.41706,135.9
17643,27.500978,154.8
17644,86.5091,160.0
17645,27.500978,160.0
17646,61.94321,160.0
17647,61.94321,95.4
17648,61.94321,95.4
17649,96.11743,160.0
17650,56.044678,160.0
17651,18.41706,106.2
17652,100.56302,95.0
17653,61.94321,95.0
17654,61.94321,120.0
17655,56.044678,120.0
17656,18.41706,160.0
17657,18.41706,160.0
17658,27.500978,121.4
17659,27.500978,95.0
17660,27.500978,95.0
17661,27.500978,120.0
17662,61.94322,95.4
17663,61.94322,120.0
17664,18.41706,160.0
17665,61.94321,160.0
17666,27.500978,160.0
17667,27.500978,104.1
17668,86.5091,106.2
17669,18.41706,95.0
17670,18.41706,154.8
17671,27.500978,160.0
17672,27.500978,160.0
17673,61.94321,106.2
17674,61.94321,95.0
17675,18.41706,95.0
17676,18.41706,120.0
17677,61.94321,120.0
17678,61.94321,120.0
17679,27.500978,120.0
17680,27.500978,160.0
17681,27.500978,160.0
17682,88.48274,95.0
17683,18.41706,160.0
17684,18.41706,120.0
17685,27.500978,120.0
17686,27.500978,95.4
17687,61.94321,95.0
17688,61.94321,95.0
17689,18.41706,120.0
17690,27.500978,120.0
17691,61.94321,160.0
17692,61.94321,160.0
17693,55.7791,95.0
17694,27.500984,95.0
17695,56.635986,160.0
17696,82.640434,160.0
17697,141.83105,120.0
17698,56.63597,120.0
17699,56.63597,120.0
17700,56.63597,135.9
17701,56.63597,95.0
17702,56.180817,95.0
17703,56.63597,120.0
17704,56.63597,120.0
17705,56.63597,160.0
17706,56.63597,160.0
17707,106.22536,95.0
17708,106.22536,120.0
17709,106.22536,160.0
17710,58.872,160.0
17711,84.57603,100.8
17712,107.21221,120.0
17713,66.59142,113.4
17714,66.59142,126.9
17715,64.53433,175.1
17716,66.59142,113.4
17717,64.53433,113.4
17718,64.53433,113.4
17719,64.53433,113.4
17720,66.59142,113.4
17721,65.428566,113.4
17722,64.53433,113.4
17723,64.53433,113.4
17724,66.59142,113.4
17725,66.59142,73.96
17726,65.42856,73.96
17727,66.59142,73.96
17728,65.428566,110.0
17729,76.31925,180.0
17730,66.59142,0.0
17731,66.59142,95.4
17732,64.53433,95.4
17733,64.53433,115.2
17734,64.53433,95.4
17735,66.59142,115.2
17736,65.428566,115.2
17737,57.03055,115.2
17738,58.968163,95.4
17739,56.499584,96.0
17740,95.425285,115.2
17741,57.03055,115.2
17742,57.72541,95.4
17743,56.499584,95.4
17744,57.72541,96.0
17745,57.03055,95.4
17746,56.008774,96.0
17747,58.968163,98.1
17748,57.72541,95.4
17749,57.72541,95.4
17750,57.03055,115.2
17751,56.008774,115.2
17752,57.03055,115.2
17753,58.968163,95.4
17754,57.03055,96.0
17755,92.93915,96.0
17756,56.499584,108.9
17757,57.72541,108.9
17758,57.03054,98.1
17759,56.499588,96.0
17760,107.50066,106.2
17761,57.03055,108.9
17762,57.72541,106.2
17763,57.03055,96.0
17764,57.03055,108.9
17765,92.93915,108.9
17766,57.03055,106.2
17767,57.03055,106.2
17768,56.008774,96.0
17769,57.72541,108.9
17770,57.03055,96.0
17771,57.03055,108.9
17772,57.03055,96.0
17773,58.968163,132.3
17774,79.48755,108.9
17775,85.36708,106.2
17776,59.027134,96.0
17777,91.12627,108.9
17778,221.7442,128.7
17779,137.3395,96.0
17780,77.12288,106.2
17781,100.38298,96.0
17782,88.09047,96.0
17783,93.63782,132.3
17784,68.989685,96.0
17785,72.88375,96.0
17786,92.43229,108.9
17787,73.367966,106.2
17788,69.93882,96.0
17789,97.9223,96.0
17790,67.99779,96.0
17791,93.14652,108.9
17792,67.99777,92.65
17793,57.53533,122.4
17794,98.209236,102.85
17795,63.15969,122.4
17796,84.989365,294.0
17797,96.60935,143.55
17798,95.3418,132.3
17799,65.99527,97.2
17800,102.08814,140.0
17801,85.52585,132.3
17802,104.92427,155.0
17803,77.535225,127.0
17804,114.1243,108.0
17805,91.8366,134.0
17806,62.868336,113.4
17807,103.04062,108.0
17808,114.404915,147.0
17809,39.259304,119.07
17810,97.49228,147.0
17811,80.11565,118.8
17812,80.11565,133.0
17813,35.434258,126.0
17814,40.008293,108.0
17815,35.434258,108.0
17816,96.92166,114.3
17817,39.146313,113.4
17818,100.21527,116.1
17819,99.198906,108.0
17820,95.31842,108.0
17821,49.33268,107.0
17822,77.02344,129.0
17823,92.60201,108.0
17824,65.476616,139.28
17825,149.33646,139.5
17826,97.83952,123.82
17827,49.526012,119.85
17828,66.57497,125.55
17829,29.22578,90.1
17830,92.2097,90.1
17831,52.141685,100.3
17832,50.10312,125.1
17833,90.66651,100.3
17834,80.461975,126.0
17835,56.097855,83.85
17836,72.02023,108.0
17837,29.523102,119.07
17838,9.806794,135.0
17839,9.806794,113.4
17840,54.72748,108.0
17841,28.316845,97.2
17842,9.806794,108.0
17843,9.806794,215.55
17844,9.806794,129.0
17845,9.806794,126.0
17846,86.93829,108.0
17847,9.806794,105.0
17848,9.806794,116.1
17849,69.1443,135.0
17850,87.53273,149.0
17851,83.51223,135.0
17852,83.5538,153.0
17853,9.806794,105.3
17854,83.51223,106.0
17855,9.806798,102.85
17856,28.88498,100.0
17857,9.806794,100.0
17858,53.528866,118.8
17859,53.96982,102.85
17860,94.22132,100.0
17861,9.806794,100.0
17862,28.316845,100.0
17863,88.18572,100.0
17864,9.806794,108.0
17865,9.806794,100.0
17866,123.50564,100.0
17867,9.806794,132.3
17868,9.806794,152.78
17869,9.806794,108.8
17870,9.806794,111.6
17871,72.06875,100.0
17872,87.36829,108.8
17873,101.208984,100.0
17874,31.526264,102.85
17875,89.49159,100.0
17876,62.409786,108.8
17877,62.409786,139.28
17878,62.409786,126.3
17879,62.409786,100.0
17880,49.50429,102.85
17881,88.331345,139.5
17882,42.457916,100.0
17883,49.04049,100.0
17884,44.312855,168.3
17885,93.662025,100.0
17886,44.933044,100.0
17887,44.933044,100.0
17888,44.312855,100.0
17889,48.4902,133.45
17890,94.67687,163.8
17891,72.100586,173.25
17892,110.07074,85.0
17893,44.933037,108.0
17894,72.18486,98.1
17895,83.305595,98.1
17896,60.68114,98.1
17897,92.35724,98.1
17898,92.61849,118.8
17899,56.33847,108.0
17900,23.50227,103.5
17901,24.057064,101.05
17902,123.22946,125.1
17903,57.205444,116.1
17904,24.057064,108.9
17905,101.667366,108.9
17906,65.32145,125.1
17907,-4.522522,101.05
17908,-1.5032885,129.0
17909,173.35999,122.4
17910,89.504715,180.9
17911,-1.5032885,125.1
17912,-4.522522,122.4
17913,-4.522522,122.4
17914,-1.5032885,118.8
17915,-4.522522,125.55
17916,-4.522522,139.5
17917,-4.522522,102.85
17918,-4.522518,82.28
17919,-1.5032847,82.28
17920,-4.522522,151.2
17921,-4.522522,102.06
17922,-4.522522,96.8
17923,-1.5032885,160.3
17924,-4.522522,131.0
17925,-1.5032885,80.0
17926,58.833923,90.0
17927,84.15401,229.46
17928,90.61333,140.0
17929,34.23576,90.0
17930,34.23576,80.0
17931,34.23576,80.0
17932,34.23576,90.0
17933,91.30106,80.0
17934,34.23576,80.0
17935,34.23576,80.0
17936,87.90545,80.0
17937,34.23576,90.0
17938,43.46591,80.0
17939,23.442657,80.0
17940,56.23041,80.0
17941,34.23576,90.0
17942,23.442657,80.0
17943,34.23576,90.0
17944,128.51259,132.6
17945,169.28914,97.2
17946,34.23576,125.55
17947,34.23576,120.0
17948,34.23576,120.0
17949,23.442657,120.0
17950,23.44266,120.0
17951,43.465908,139.5
17952,34.23576,120.0
17953,84.51347,120.0
17954,34.23576,125.55
17955,34.23576,120.0
17956,34.23576,89.0
17957,34.23576,78.2
17958,91.30106,113.4
17959,72.67534,120.0
17960,75.90344,78.2
17961,89.61333,120.0
17962,158.84885,225.0
17963,77.25457,216.0
17964,13.772654,120.0
17965,49.90205,120.0
17966,99.39455,120.0
17967,13.772654,78.2
17968,7.1569023,78.2
17969,7.1569023,89.0
17970,7.1569023,120.0
17971,7.1569023,108.0
17972,7.1569023,120.0
17973,7.1569023,120.0
17974,7.1569023,120.0
17975,7.1569023,120.0
17976,7.1569023,139.5
17977,7.1569023,122.4
17978,7.1569023,108.0
17979,7.1569023,157.5
17980,7.1569023,178.2
17981,7.1569023,98.1
17982,7.156904,89.0
17983,7.156904,118.8
17984,7.1569023,157.5
17985,7.1569023,89.0
17986,7.1569023,90.0
17987,7.1569023,90.0
17988,75.86211,90.0
17989,7.1569023,90.0
17990,7.1569023,90.0
17991,7.1569023,90.0
17992,7.1569023,90.0
17993,7.1569023,90.0
17994,49.90205,90.0
17995,13.772654,90.0
17996,13.772654,90.0
17997,79.51688,90.0
17998,94.30101,90.0
17999,33.258293,90.0
18000,33.258293,90.0
18001,76.50307,90.0
18002,39.693085,90.0
18003,33.243458,90.0
18004,33.243458,90.0
18005,33.243458,90.0
18006,33.243458,98.1
18007,33.243458,90.0
18008,33.243458,90.0
18009,33.243458,90.0
18010,33.243458,90.0
18011,33.243458,90.0
18012,33.243458,118.8
18013,33.243458,89.0
18014,46.37198,89.0
18015,49.813778,151.2
18016,33.243458,170.63
18017,33.243458,59.0
18018,33.243458,59.0
18019,33.243458,97.02
18020,33.243458,145.0
18021,143.75626,62.0
18022,33.243458,62.0
18023,33.243458,62.0
18024,33.243458,62.0
18025,33.243458,62.0
18026,33.243458,62.0
18027,33.243458,62.0
18028,33.243458,62.0
18029,33.243458,62.0
18030,33.243458,62.0
18031,33.243458,62.0
18032,46.76602,95.04
18033,33.243458,118.8
18034,33.243458,62.0
18035,33.243458,62.0
18036,33.243458,62.0
18037,89.07141,62.0
18038,87.88293,62.0
18039,58.398483,229.6
18040,87.00999,62.0
18041,154.93211,62.0
18042,82.50414,62.0
18043,75.623795,62.0
18044,85.424904,62.0
18045,86.74492,62.0
18046,57.122772,62.0
18047,89.07141,62.0
18048,91.742096,62.0
18049,105.15657,62.0
18050,79.21416,118.8
18051,70.61486,62.0
18052,56.86776,62.0
18053,29.616179,62.0
18054,75.261604,62.0
18055,81.47376,151.2
18056,71.829834,119.07
18057,80.16629,135.0
18058,62.436607,108.0
18059,35.606274,190.8
18060,33.430458,132.3
18061,95.468445,122.4
18062,80.16629,132.3
18063,107.62039,151.2
18064,31.349804,109.0
18065,88.63268,151.2
18066,57.302273,125.55
18067,124.309845,176.4
18068,52.03977,159.3
18069,89.17059,140.4
18070,57.302273,119.0
18071,63.609097,75.0
18072,82.61627,108.0
18073,82.155365,140.0
18074,9.489912,92.65
18075,9.489912,132.3
18076,9.489912,122.4
18077,9.489912,102.0
18078,58.762085,108.9
18079,9.489912,176.4
18080,9.489912,132.3
18081,9.489912,205.0
18082,9.489912,102.85
18083,9.489912,108.0
18084,38.18394,121.5
18085,86.49129,146.92
18086,58.762077,106.92
18087,61.10941,135.0
18088,84.25752,121.5
18089,9.489912,133.6
18090,84.25752,141.3
18091,92.77859,132.3
18092,82.61627,65.0
18093,9.489912,65.0
18094,9.489912,65.0
18095,84.25752,65.0
18096,89.75586,124.1
18097,39.23176,65.0
18098,9.489912,65.0
18099,9.489912,65.0
18100,45.01072,65.0
18101,9.489912,65.0
18102,22.942469,108.9
18103,22.942469,135.0
18104,82.10265,124.1
18105,22.942469,85.5
18106,45.856663,141.3
18107,22.942469,65.0
18108,22.942469,141.3
18109,80.341644,170.0
18110,47.765667,141.3
18111,156.99194,65.0
18112,42.255333,65.0
18113,42.255333,141.3
18114,22.942469,166.25
18115,40.775127,98.1
18116,35.38364,65.0
18117,42.255333,65.0
18118,22.942469,103.5
18119,22.942469,65.0
18120,80.341644,80.0
18121,22.942469,80.0
18122,35.15302,110.0
18123,83.85025,80.0
18124,86.112885,118.8
18125,97.391556,80.0
18126,68.65481,80.0
18127,185.99109,151.2
18128,70.99239,118.8
18129,98.987595,171.72
18130,66.31451,118.8
18131,46.030807,118.8
18132,42.00102,80.0
18133,65.37189,108.9
18134,55.73905,113.4
18135,93.81327,118.8
18136,50.174297,80.0
18137,86.155624,80.0
18138,107.861984,151.2
18139,88.85109,80.0
18140,54.68973,103.5
18141,96.328964,101.87
18142,107.861984,139.5
18143,46.746758,176.0
18144,26.284807,150.45
18145,144.78955,235.94
18146,46.994854,150.45
18147,46.406487,185.0
18148,78.00881,122.4
18149,61.527744,118.8
18150,76.34884,118.8
18151,33.415813,98.1
18152,85.092834,118.8
18153,76.137596,151.2
18154,76.137596,108.9
18155,93.933914,108.0
18156,19.37046,170.4
18157,85.092834,139.5
18158,33.415813,118.8
18159,76.137596,137.38
18160,69.036026,170.4
18161,76.137596,118.8
18162,76.34884,80.75
18163,98.7921,190.8
18164,86.55902,118.8
18165,90.04626,113.4
18166,105.40295,132.3
18167,88.7677,120.0
18168,72.3676,108.0
18169,72.95384,120.0
18170,50.189346,151.2
18171,46.573536,108.0
18172,30.048508,108.0
18173,54.53047,97.2
18174,75.170296,120.0
18175,28.482742,151.2
18176,28.482723,120.0
18177,28.482723,108.0
18178,28.95647,108.0
18179,28.482723,108.0
18180,28.482723,108.0
18181,70.62808,119.0
18182,80.08359,139.5
18183,81.76933,135.0
18184,63.62477,108.0
18185,57.228443,151.2
18186,18.948763,80.0
18187,18.948763,132.3
18188,57.228443,138.0
18189,20.787052,118.8
18190,20.787052,75.23
18191,20.787052,85.0
18192,57.228443,130.0
18193,20.787052,100.3
18194,20.787052,100.3
18195,57.228443,100.3
18196,46.51301,106.25
18197,18.948763,100.3
18198,18.948763,100.3
18199,54.33974,143.79
18200,20.787052,79.59
18201,20.787052,91.69
18202,18.948763,91.69
18203,18.948763,108.0
18204,18.948763,120.0
18205,57.228443,120.0
18206,20.78706,108.0
18207,57.228443,120.0
18208,75.75699,120.0
18209,18.948763,120.0
18210,18.948763,108.0
18211,20.787052,120.0
18212,20.787052,120.0
18213,57.228443,108.0
18214,18.948763,126.0
18215,18.948763,120.0
18216,57.228443,120.0
18217,20.787052,98.1
18218,76.50366,120.0
18219,18.948763,120.0
18220,20.787052,120.0
18221,75.024414,120.0
18222,18.948763,120.0
18223,33.65135,108.0
18224,79.80078,120.0
18225,39.87541,108.0
18226,79.26229,120.0
18227,114.88123,120.0
18228,59.67864,120.0
18229,77.98122,120.0
18230,39.016365,120.0
18231,65.00687,108.0
18232,71.54254,120.0
18233,29.927567,120.0
18234,85.877625,108.0
18235,79.98652,120.0
18236,70.224106,120.0
18237,46.70249,120.0
18238,68.66409,120.0
18239,71.54255,108.0
18240,80.672745,120.0
18241,65.691025,118.8
18242,27.616768,108.0
18243,67.8345,118.8
18244,67.8345,144.9
18245,67.8345,224.0
18246,67.8345,106.0
